Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
Logan's Run,1976,PG,1976-06-23,119 min,"Action, Sci-Fi",Michael Anderson,"David Zelag Goodman (screenplay by), William F. Nolan (based on the novel ""Logan's Run""), George Clayton Johnson (based on the novel ""Logan's Run"")","Michael York, Richard Jordan, Jenny Agutter, Roscoe Lee Browne",An idyllic science fiction future has one major drawback: life must end at the age of thirty.,English,USA,Nominated for 2 Oscars. Another 7 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjA2NTI4NDY1MF5BMl5BanBnXkFtZTgwMTg0NjAxMDE@._V1_SX300.jpg,53,6.8,46209,tt0074812,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/logans_run/,1998-09-29,N/A,MGM,N/A,True,NA,Rotten Tomatoes,68%
The Man with the Golden Gun,1974,PG,1974-12-20,125 min,"Action, Adventure, Thriller",Guy Hamilton,"Richard Maibaum (screenplay), Tom Mankiewicz (screenplay)","Roger Moore, Christopher Lee, Britt Ekland, Maud Adams",James Bond is led to believe that he is targeted by the world's most expensive assassin while he attempts to recover sensitive solar cell technology that is being sold to the highest bidder.,"English, Thai, Cantonese",UK,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYjY3YmM1MTItMWE0NC00NjFmLWFkMDgtMWFiZjY5NzQyZGVjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,43,6.8,85282,tt0071807,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/man_with_the_golden_gun/,2002-10-22,N/A,MGM Home Entertainment,N/A,True,NA,Rotten Tomatoes,44%
Action Jackson,1988,R,1988-02-12,96 min,"Action, Comedy, Crime, Thriller",Craig R. Baxley,Robert Reneau,"Carl Weathers, Craig T. Nelson, Vanity, Sharon Stone",Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZWFhNmI3OWQtOTU5Zi00ODA3LWExNjctMTllZWE2ZGE3ZTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,36,5.3,9015,tt0094612,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/action_jackson/,1999-05-18,N/A,Lorimar Film Entertainment,N/A,True,NA,Rotten Tomatoes,9%
The Descent,2005,R,2006-08-04,99 min,"Adventure, Horror, Thriller",Neil Marshall,Neil Marshall,"Shauna Macdonald, Natalie Mendoza, Alex Reid, Saskia Mulder","A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators.",English,UK,8 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5NzQ1NTgwNV5BMl5BanBnXkFtZTcwNjUxMzUzMw@@._V1_SX300.jpg,71,7.2,181716,tt0435625,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/descent/,2006-12-26,"$26,005,908",Lionsgate,http://www.thedescentfilm.com/,True,NA,Rotten Tomatoes,85%
Michael Jordan to the Max,2000,NOT RATED,2000-05-05,46 min,"Documentary, Sport","Don Kempf, James D. Stern",Jonathan Hock,"Michael Jordan, Phil Jackson, Doug Collins, Bob Greene",N/A,English,USA,1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMDg2NTAyM15BMl5BanBnXkFtZTcwMzg3MDU1MQ@@._V1_SX300.jpg,57,7.5,1811,tt0245280,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/michael-jordan-to-the-max/,2001-02-13,N/A,Giant Screen Sport,N/A,True,NA,Rotten Tomatoes,67%
Devil's Due,2014,R,2014-01-17,89 min,"Horror, Mystery, Thriller","Matt Bettinelli-Olpin, Tyler Gillett",Lindsay Devlin,"Allison Miller, Zach Gilford, Sam Anderson, Roger Payano","After a mysterious, lost night on their honeymoon, a newlywed couple finds themselves dealing with an earlier-than-planned pregnancy.","English, Spanish, Latin",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BYTk5MjFmNzEtOWNlMi00ZWM4LTg0YTItMTA0ZWIzZWNmMDFiXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_SX300.jpg,34,4.1,15399,tt2752758,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/devils_due/,2014-04-29,N/A,20th Century Fox,http://www.DevilsDueMovie.com,True,NA,Rotten Tomatoes,18%
Flirting with Disaster,1996,R,1996-04-12,92 min,Comedy,David O. Russell,David O. Russell,"Ben Stiller, Patricia Arquette, Téa Leoni, Mary Tyler Moore","A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",English,USA,1 win & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNzM4NTAyMDE4MF5BMl5BanBnXkFtZTcwNjg1NDQ3Nw@@._V1_SX300.jpg,81,6.8,16527,tt0116324,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/flirting_with_disaster/,1999-06-15,N/A,Miramax Films,http://www.miramax.com/movie/flirting-with-disaster/,True,NA,Rotten Tomatoes,87%
The Devil's Rejects,2005,R,2005-07-22,107 min,"Crime, Horror",Rob Zombie,"Rob Zombie, Rob Zombie (characters)","Sid Haig, Bill Moseley, Sheri Moon Zombie, William Forsythe","The murderous, backwoods Firefly family take to the road to escape a vengeful police force which is not afraid of being as ruthless as their target.","English, Spanish","USA, Germany",10 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwMjM1MjM4NV5BMl5BanBnXkFtZTcwNTgyMzUzMw@@._V1_SX300.jpg,53,6.9,85071,tt0395584,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/devils_rejects/,2005-11-07,"$16,901,126",Lions Gate Films,http://www.thedevilsrejects.com/,True,NA,Rotten Tomatoes,53%
Dope,2015,R,2015-06-19,103 min,"Comedy, Crime, Drama",Rick Famuyiwa,Rick Famuyiwa,"ASAP Rocky, Blake Anderson, Bruce Beatty, De'aundre Bonds","Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure.","English, Spanish",USA,6 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMjA3MjYyNTk0Nl5BMl5BanBnXkFtZTgwODc1NzQ1NTE@._V1_SX300.jpg,72,7.2,75600,tt3850214,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/dope_2015/,2015-10-13,"$11,674,449",Open Road Films,http://www.youaredope.com/,True,NA,Rotten Tomatoes,89%
In Too Deep,1999,R,1999-08-25,95 min,"Crime, Thriller, Drama",Michael Rymer,"Michael Henry Brown, Paul Aaron","Omar Epps, LL Cool J, Nia Long, Stanley Tucci",Jeff Cole is a recent graduate of the Cincinnati police academy who dreams of working undercover. His wish is granted and through success is given the task of taking down state-wide crack ...,English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BN2E4ZWFkNGMtNTUxNC00NDRlLTk5YjMtNzY3OGFmZTQxZTFjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,53,6.2,5282,tt0160401,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1092437-in_too_deep/,2000-02-15,N/A,Dimension Films,http://www.dimensionfilms.com/mm_front/owa/dim_movie_page.entryPoint?midStr=1093,True,NA,Rotten Tomatoes,36%
Skyfall,2012,PG-13,2012-11-09,143 min,"Action, Adventure, Thriller",Sam Mendes,"Neal Purvis, Robert Wade, John Logan, Ian Fleming (characters)","Daniel Craig, Judi Dench, Javier Bardem, Ralph Fiennes","Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.","English, Turkish, Shanghainese, Portuguese, Japanese","UK, USA",Won 2 Oscars. Another 65 wins & 119 nominations.,https://m.media-amazon.com/images/M/MV5BNDVhZmJiYWMtNmIzMC00ZWNiLTkzZDYtNGNlZmViMGM4OGExXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,81,7.8,585149,tt1074638,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/skyfall/,2013-03-11,"$299,300,000",MGM,http://www.007.com,True,NA,Rotten Tomatoes,92%
House of 1000 Corpses,2003,R,2003-04-11,89 min,Horror,Rob Zombie,Rob Zombie,"Sid Haig, William Bassett, Karen Black, Erin Daniels",Two young couples traveling across the backwoods of Texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers.,English,USA,4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNjUyNjU0NDE0OV5BMl5BanBnXkFtZTYwNzcwMzg3._V1_SX300.jpg,31,6.1,67926,tt0251736,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/house_of_1000_corpses/,2003-08-12,"$12,583,510",Lions Gate Films Inc.,http://www.houseof1000corpses.com/,True,NA,Rotten Tomatoes,19%
A Serious Man,2009,R,2009-11-06,106 min,"Comedy, Drama","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick","Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.","English, Yiddish, Hebrew","USA, UK, France",Nominated for 2 Oscars. Another 17 wins & 72 nominations.,https://m.media-amazon.com/images/M/MV5BNGZkODlhMjktNzhhMC00YjFiLWJmODMtNjQwOGMzZjMxNTZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,79,7.1,119678,tt1019452,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/a_serious_man/,2010-02-09,"$9,190,525",Focus Features,http://www.facebook.com/ASeriousMan,True,NA,Rotten Tomatoes,89%
Get Low,2009,PG-13,2010-08-27,103 min,"Drama, Mystery",Aaron Schneider,"Chris Provenzano (screenplay), C. Gaby Mitchell (screenplay), Chris Provenzano (story), Scott Seeke (story)","Robert Duvall, Sissy Spacek, Bill Murray, Lucas Black","A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.",English,"USA, Germany, Poland",5 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3MjUxNDUwNl5BMl5BanBnXkFtZTcwNzk1NDk1Mw@@._V1_SX300.jpg,77,7.1,20668,tt1194263,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/get_low/,2011-02-22,"$9,176,469",Sony Pictures Classics,http://www.sonyclassics.com/getlow/,True,NA,Rotten Tomatoes,85%
Warlock,1989,R,1991-01-11,103 min,"Action, Fantasy, Horror, Thriller",Steve Miner,David Twohy,"Julian Sands, Lori Singer, Richard E. Grant, Mary Woronov","A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit.",English,USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BODRiMjI1NDctZDU2OC00Y2YwLWI3NTYtNTI4MDY5ZGE3OWY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.2,13259,tt0098622,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/warlock/,1998-09-16,N/A,Trimark,N/A,True,NA,Rotten Tomatoes,53%
Beyond the Lights,2014,PG-13,2014-11-14,116 min,"Drama, Music, Romance",Gina Prince-Bythewood,Gina Prince-Bythewood,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Machine Gun Kelly","The pressures of fame have superstar singer Noni on the edge, until she meets Kaz, a young cop who works to help her find the courage to develop her own voice and break free to become the artist she was meant to be.",English,USA,Nominated for 1 Oscar. Another 4 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMTkzNDA0NzY1Ml5BMl5BanBnXkFtZTgwMjEwMDkzMjE@._V1_SX300.jpg,73,6.9,13932,tt3125324,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/beyond_the_lights/,2015-02-24,"$14,617,945",Relativity Media,http://www.facebook.com/BeyondTheLightsMovie,True,NA,Rotten Tomatoes,83%
A Single Man,2009,R,2010-02-05,99 min,"Drama, Romance",Tom Ford,"Christopher Isherwood (novel), Tom Ford (written for the screen by), David Scearce (written for the screen by)","Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode","An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.","English, Spanish",USA,Nominated for 1 Oscar. Another 36 wins & 55 nominations.,https://m.media-amazon.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_SX300.jpg,77,7.6,98310,tt1315981,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1218217-single_man/,2010-07-06,"$9,098,668",The Weinstein Company,http://www.asingleman-movie.com/,True,NA,Rotten Tomatoes,85%
The Last Temptation of Christ,1988,R,1988-09-09,164 min,Drama,Martin Scorsese,"Nikos Kazantzakis (novel), Paul Schrader (screenplay)","Willem Dafoe, Harvey Keitel, Paul Greco, Steve Shill","The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross.",English,"Canada, USA",Nominated for 1 Oscar. Another 2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTFkNmY0OTktYmUyNS00MjI3LWE3ZGItNWU1NzkyMDY3NTlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,80,7.6,45702,tt0095497,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/last_temptation_of_christ/,2000-04-25,N/A,Universal Pictures,http://www.criterion.com/films/612-the-last-temptation-of-christ,True,NA,Rotten Tomatoes,80%
Outside Providence,1999,R,1999-09-01,96 min,"Comedy, Drama, Romance",Michael Corrente,"Peter Farrelly (screenplay), Michael Corrente (screenplay), Bobby Farrelly (screenplay), Peter Farrelly (novel)","Shawn Hatosy, Tommy Bone, Samantha Lavigne, Jonathan Brandis","After one too many run ins with the law, a punk teenager from a working class background is sent to prep school by his frustrated dad, and learns a thing or two.",English,USA,1 nomination.,https://ia.media-imdb.com/images/M/MV5BMTMyODE2NjA0Nl5BMl5BanBnXkFtZTcwNzIzODgxMQ@@._V1_SX300.jpg,62,6.4,8047,tt0125971,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/outside_providence/,2001-10-02,N/A,Miramax,http://www.outsideprovidence.com,True,NA,Rotten Tomatoes,51%
Bride & Prejudice,2004,PG-13,2005-03-11,122 min,"Comedy, Drama, Musical, Romance",Gurinder Chadha,"Jane Austen (novel), Paul Mayeda Berges, Gurinder Chadha","Aishwarya Rai Bachchan, Martin Henderson, Nadira Babbar, Anupam Kher","A modern adaptation of Jane Austen's classic novel, Pride and Prejudice, that features the lives of four unmarried daughters in an Indian family.","English, Hindi, Punjabi, Spanish","UK, USA, India",4 nominations.,https://m.media-amazon.com/images/M/MV5BMTU1MzkyNTAxOF5BMl5BanBnXkFtZTcwNTg2OTgyMQ@@._V1_SX300.jpg,55,6.2,18861,tt0361411,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,https://www.rottentomatoes.com/m/bride_andamp_prejudice,2005-07-05,"$6,481,176",Miramax Films,http://www.brideandprejudicemovie.com/,True,NA,Rotten Tomatoes,64%
Rabbit-Proof Fence,2002,PG,2003-01-31,94 min,"Adventure, Biography, Drama, History",Phillip Noyce,"Doris Pilkington (book), Christine Olsen (screenplay)","Everlyn Sampi, Tianna Sansbury, Laura Monaghan, David Gulpilil","In 1931, three half-white, half-Aboriginal girls escape after being plucked from their houses to be trained as domestic staff, and set off on a journey across the Outback.","Aboriginal, English",Australia,Nominated for 1 Golden Globe. Another 23 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BZGZkY2QzOGItZDFiYy00MWI1LWFmMTctNzNjZDMzMDk5M2Y2XkEyXkFqcGdeQXVyNjU1MTEwMjI@._V1_SX300.jpg,80,7.5,25698,tt0252444,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/rabbitproof_fence/,2003-04-15,"$6,031,193",Miramax Films,http://www.rabbitprooffence.com.au,True,NA,Rotten Tomatoes,87%
Who's Your Caddy?,2007,PG-13,2007-07-27,93 min,"Comedy, Sport",Don Michael Paul,"Don Michael Paul, Bradley Allenstein, Robert Henny","Mick Partridge, Big Boi, Faizon Love, Sherri Shepherd",When a rap mogul from Atlanta tries to join a conservative country club in the Carolinas he runs into fierce opposition from the board President- but it's nothing that he and his entourage can't handle.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTY1MDQwMTYxNF5BMl5BanBnXkFtZTcwMTAwOTM1MQ@@._V1_SX300.jpg,18,2.1,14252,tt0785077,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/whos_your_caddy/,2007-11-27,"$5,501,498",Dimension Films,http://www.whosyourcaddythemovie.com/,True,NA,Rotten Tomatoes,6%
The Other Side of Heaven,2001,PG,2002-04-12,113 min,"Adventure, Biography, Drama",Mitch Davis,"Mitch Davis, John H. Groberg (book)","Christopher Gorham, Anne Hathaway, Joe Folau, Nathaniel Lees","John Groberg, a farm kid from Idaho Falls, crosses an ocean to become a missionary in the remote and exotic Tongan islands during the 1950s.","English, Tonga",USA,1 win.,https://m.media-amazon.com/images/M/MV5BNjA0NTY1NzM2MV5BMl5BanBnXkFtZTgwMzgyMzYzNTE@._V1_SX300.jpg,38,6.5,3670,tt0250371,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_other_side_of_heaven/,2003-04-01,N/A,Excel Entertainmen,http://www.othersideofheaven.com,True,NA,Rotten Tomatoes,29%
Veer-Zaara,2004,Not Rated,2004-11-12,192 min,"Drama, Family, Musical, Romance",Yash Chopra,"Aditya Chopra (dialogue), Aditya Chopra (screenplay), Aditya Chopra (story)","Shah Rukh Khan, Rani Mukerji, Preity Zinta, Kiron Kher","Veer-Zaara is a saga of love, separation, courage and sacrifice. A love story that is an inspiration and will remain a legend forever.","Hindi, Urdu, Punjabi",India,21 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BY2VlOTc4ZjctYjVlMS00NDYwLWEwZjctZmYzZmVkNGU5NjNjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,67,7.9,44224,tt0420332,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/veer_zaara/,2005-02-26,"$2,856,738",Yash Raj Films Pvt. Ltd.,http://www1.yashrajfilms.com/veerzaaramicro/microflash.asp,True,NA,Rotten Tomatoes,92%
Redbelt,2008,R,2008-05-09,99 min,"Drama, Sport",David Mamet,David Mamet,"Max Martini, Matt Cable, Chiwetel Ejiofor, Alice Braga","A fateful event leads to a job in the film business for top mixed-martial arts instructor Mike Terry. Though he refuses to participate in prize bouts, circumstances conspire to force him to consider entering such a competition.","English, Portuguese, Japanese",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTUzMzQxODQzM15BMl5BanBnXkFtZTcwMjIwMDM2MQ@@._V1_SX300.jpg,69,6.8,19678,tt1012804,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/redbelt/,2008-08-26,"$2,278,707",Sony Pictures Classics,http://www.redbeltmovie.com,True,NA,Rotten Tomatoes,68%
Cyrus,2010,R,2010-07-16,91 min,"Comedy, Drama, Romance","Jay Duplass, Mark Duplass","Mark Duplass, Jay Duplass","John C. Reilly, Jonah Hill, Marisa Tomei, Catherine Keener","John and Molly, a divorced middle aged man and a single mother meet at a friends party and start up a small relationship, all John has to do now is meet Molly's son... Cyrus",English,USA,6 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1MDU4NzUwMF5BMl5BanBnXkFtZTcwOTM4MDgzMw@@._V1_SX300.jpg,74,6.3,32261,tt1336617,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/cyrus/,2010-12-14,"$7,455,447",Fox Searchlight,http://www.foxsearchlight.com/cyrus/,True,NA,Rotten Tomatoes,80%
A Dog of Flanders,1999,PG,1999-08-27,100 min,"Family, Drama",Kevin Brodie,"Ouida (story), Kevin Brodie (screenplay), Robert Singer (screenplay)","Jack Warden, Jeremy James Kissner, Jesse James, Jon Voight","Poor, but happy, young Nello and his grandfather live alone, delivering milk as a livelihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of ...",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTI5Mzg1NTY1MF5BMl5BanBnXkFtZTcwMzczOTEyMQ@@._V1_SX300.jpg,38,6.3,838,tt0160216,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1094164-dog_of_flanders/,2003-05-06,N/A,Warner Home Video,N/A,True,NA,Rotten Tomatoes,21%
Auto Focus,2002,R,2002-11-01,105 min,"Biography, Crime, Drama",Paul Schrader,"Robert Graysmith (book), Michael Gerbosi","Greg Kinnear, Willem Dafoe, Rita Wilson, Maria Bello",The life of TV star Bob Crane and his strange friendship with electronics expert John Henry Carpenter.,English,USA,6 nominations.,https://m.media-amazon.com/images/M/MV5BMTMyMjYwMjEwOV5BMl5BanBnXkFtZTYwMDQ4MzI3._V1_SX300.jpg,66,6.6,12297,tt0298744,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/auto_focus/,2003-03-18,"$1,818,622",Sony Pictures Classics,http://www.sonyclassics.com/autofocus,True,NA,Rotten Tomatoes,72%
Factory Girl,2006,R,2007-02-16,90 min,"Biography, Drama",George Hickenlooper,"Captain Mauzner (screenplay), Simon Monjack (story), Aaron Richard Golub (story), Captain Mauzner (story)","Sienna Miller, Guy Pearce, Hayden Christensen, Jimmy Fallon","Based on the rise and fall of socialite Edie Sedgwick, concentrating on her relationships with Andy Warhol and a folk singer.","English, Slovak, French",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMzg5Mzc4MTM0M15BMl5BanBnXkFtZTcwODU3ODM0MQ@@._V1_SX300.jpg,45,6.4,19869,tt0432402,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/factory_girl/,2007-07-17,"$1,566,027",MGM,http://www.factorygirlmovie.net/,True,NA,Rotten Tomatoes,19%
We Need to Talk About Kevin,2011,R,2011-10-21,112 min,"Drama, Mystery, Thriller",Lynne Ramsay,"Lynne Ramsay (screenplay), Rory Stewart Kinnear (screenplay), Lionel Shriver (novel)","Tilda Swinton, John C. Reilly, Ezra Miller, Jasper Newell","Kevin's mother struggles to love her strange child, despite the increasingly dangerous things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined.",English,"UK, USA",Nominated for 1 Golden Globe. Another 27 wins & 62 nominations.,https://m.media-amazon.com/images/M/MV5BMjE0NDE0MjYxNF5BMl5BanBnXkFtZTcwNjM2NTY5Ng@@._V1_SX300.jpg,68,7.5,120436,tt1242460,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/we_need_to_talk_about_kevin/,2012-05-29,"$1,738,692",Oscilloscope Pictures,http://www.oscilloscope.net/films/film/56/We-Need-To-Talk-About-Kevin,True,NA,Rotten Tomatoes,76%
