Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
Mercury Rising,1998,R,1998-04-03,111 min,"Action, Crime, Drama, Thriller",Harold Becker,"Ryne Douglas Pearson (novel), Lawrence Konner (screenplay), Mark Rosenthal (screenplay)","Bruce Willis, Alec Baldwin, Miko Hughes, Chi McBride",Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BODA2NmY4NDEtNjk1Yi00NmI1LTgwMjEtYWZmMjRmMDUyMTlkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,37,6.1,61445,tt0120749,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/mercury_rising/,2002-01-02,N/A,Universal Pictures,N/A,True,NA,Rotten Tomatoes,17%
The Hebrew Hammer,2003,R,2004-03-25,85 min,Comedy,Jonathan Kesselman,Jonathan Kesselman,"Adam Goldberg, Judy Greer, Andy Dick, Mario Van Peebles",An orthodox Jewish blaxploitation hero saves Hanukkah from the clutches of Santa Claus' evil son.,"English, Hebrew, Yiddish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ4NzUzNDMxNl5BMl5BanBnXkFtZTcwNzA1NjQyMQ@@._V1_SX300.jpg,41,6.2,4478,tt0317640,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/hebrew_hammer/,2004-11-16,N/A,ContentFilm,http://www.thehebrewhammer.com/,True,NA,Rotten Tomatoes,50%
Rebecca,1940,Not Rated,1940-04-12,130 min,"Drama, Mystery, Romance, Thriller",Alfred Hitchcock,"Daphne Du Maurier (celebrated novel), Robert E. Sherwood (screen play), Joan Harrison (screen play), Philip MacDonald (adaptation), Michael Hogan (adaptation)","Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson",A self-conscious bride is tormented by the memory of her husband's dead first wife.,"English, French",USA,Won 2 Oscars. Another 4 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,8.1,108780,tt0032976,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1017293-rebecca/,2001-03-13,N/A,United Artists,N/A,True,NA,Rotten Tomatoes,100%
Friday the 13th Part 2,1981,R,1981-05-01,87 min,"Horror, Mystery, Thriller",Steve Miner,"Ron Kurz, Victor Miller (characters)","Amy Steel, John Furey, Adrienne King, Kirsten Baker","Mrs. Voorhees is dead, and Camp Crystal Lake is shut down, but a camp next to the infamous place is stalked by an unknown assailant.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BM2MwZWJjNDEtN2FmYy00YjdhLWFjZTEtNTA3ZjVkZDJjNjYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,26,6.1,50188,tt0082418,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/friday_the_13th_part_2/,2006-05-23,N/A,Paramount Studios,N/A,True,NA,Rotten Tomatoes,34%
The Lost Weekend,1945,NOT RATED,1946-01-01,101 min,"Drama, Film-Noir",Billy Wilder,"Charles R. Jackson (from the novel by), Charles Brackett (screen play), Billy Wilder (screen play)","Ray Milland, Jane Wyman, Phillip Terry, Howard Da Silva",The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,English,USA,Won 4 Oscars. Another 12 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@._V1_SX300.jpg,N/A,8,29541,tt0037884,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/lost_weekend/,2001-02-06,N/A,Paramount Pictures,N/A,True,NA,Rotten Tomatoes,100%
C.H.U.D.,1984,R,1984-08-31,88 min,"Horror, Sci-Fi",Douglas Cheek,"Parnell Hall (screenplay), Shepard Abbott (story)","John Heard, Daniel Stern, Christopher Curry, Kim Greist",A bizarre series of sudden disappearances on the streets of New York City seems to point toward something unsavory living in the sewers.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNzVlODkxY2YtNTliMC00MmQwLTkzNmQtYzM5ZGNiZDlmNTU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,57,5.6,8960,tt0087015,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/chud/,2001-01-30,N/A,Media Home Entertainment,N/A,True,NA,Rotten Tomatoes,29%
Filly Brown,2012,R,2013-04-19,80 min,"Drama, Music","Youssef Delara, Michael D. Olmos",Youssef Delara,"Gina Rodriguez, Khool-Aid Rios, Jenni Rivera, Lou Diamond Phillips",A promising hip-hop rhymer from Los Angeles finds herself in a gray area when a record producer offers her a compromising shot at stardom.,English,USA,3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTU2ODA0OTI4Ml5BMl5BanBnXkFtZTcwMjM5MDkzOQ@@._V1_SX300.jpg,57,5.7,985,tt1869425,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/filly_brown_2012/,2013-07-30,"$2,818,020",Indomina Media Inc.,http://www.fillybrown.com/,True,NA,Rotten Tomatoes,42%
The Lion of Judah,2011,PG,2011-06-07,87 min,Animation,"Deryck Broom, Roger Hawkins(co-director)","Brent Dawes, Edward James, Kurt Kelly, William B. Schaeffler","Ernest Borgnine, Anupam Kher, Sandi Patty, Michael Madsen",Follow the adventures of a bold lamb (Judah) and his stable friends as they try to avoid the sacrificial alter the week preceding the crucifixion of Christ. It is a heart-warming account of...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQyNTk3NjIzMF5BMl5BanBnXkFtZTcwMTk0ODQ0NQ@@._V1_SX300.jpg,N/A,3.8,503,tt1212022,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_lion_of_judah/,2012-03-27,N/A,Rocky Mountain Pictures,http://www.lionofjudahthemovie.com/,True,NA,Rotten Tomatoes,0%
Niagara,1953,Not Rated,1953-02-01,92 min,"Film-Noir, Thriller",Henry Hathaway,"Charles Brackett, Walter Reisch, Richard L. Breen","Marilyn Monroe, Joseph Cotten, Jean Peters, Max Showalter","As two couples are visiting Niagara Falls, tensions between one wife and her husband reach the level of murder.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMDBhNWE4Y2UtMTA5Mi00YzYyLTliMWMtMjc3OGU0ZWFiMGVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.1,13095,tt0046126,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/niagara/,2002-05-14,N/A,Fox,N/A,True,NA,Rotten Tomatoes,86%
How Green Was My Valley,1941,Not Rated,1942-04-09,118 min,"Drama, Family",John Ford,"Philip Dunne (screen play), Richard Llewellyn (based on the novel by)","Walter Pidgeon, Maureen O'Hara, Anna Lee, Donald Crisp","At the turn of the century in a Welsh mining village, the Morgans, he stern, she gentle, raise coal-mining sons and hope their youngest will find a better life.","English, Welsh",USA,Won 5 Oscars. Another 8 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjE1YWRmMWEtYTQ0Yy00NGEwLWFmNzAtZDkwOWNjMzkwYzJmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.8,18706,tt0033729,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/how_green_was_my_valley/,2000-03-07,N/A,Twentieth Century Fox Home Entertainment,N/A,True,NA,Rotten Tomatoes,90%
Da Sweet Blood of Jesus,2014,Not Rated,2015-01-13,123 min,"Comedy, Romance, Thriller",Spike Lee,"Spike Lee (screenplay), Bill Gunn (original screenplay), Vinnie Lewis","Stephen Tyrone Williams, Zaraah Abrahams, Rami Malek, Elvis Nolasco",Dr. Hess Green becomes cursed by a mysterious ancient African artifact and is overwhelmed with a newfound thirst for blood. He however is not a vampire. Soon after his transformation he ...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTg1NzY3MzkwNl5BMl5BanBnXkFtZTgwMDgxMTY0MzE@._V1_SX300.jpg,52,4.1,1162,tt3104930,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/da_sweet_blood_of_jesus/,2015-05-26,N/A,Gravitas Ventures,http://www.facebook.com/DaSweetBloodofJesus,True,NA,Rotten Tomatoes,44%
"Sex, Lies, and Videotape",1989,R,1989-09-22,100 min,Drama,Steven Soderbergh,Steven Soderbergh,"James Spader, Andie MacDowell, Peter Gallagher, Laura San Giacomo",A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,English,USA,Nominated for 1 Oscar. Another 15 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,86,7.2,43979,tt0098724,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/sex_lies_and_videotape/,2001-08-28,N/A,Sony Pictures Home Entertainment,N/A,True,NA,Rotten Tomatoes,96%
Saw,2004,R,2004-10-29,103 min,"Horror, Mystery",James Wan,"Leigh Whannell, James Wan (story), Leigh Whannell (story)","Leigh Whannell, Cary Elwes, Danny Glover, Ken Leung","Two strangers, who awaken in a room with no recollection of how they got there, soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.",English,USA,8 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4MDYzNDE1OV5BMl5BanBnXkFtZTcwNDY2OTYwNA@@._V1_SX300.jpg,46,7.6,345600,tt0387564,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/saw/,2005-02-15,"$55,100,000",Lions Gate Films,http://www.sawmovie.com/,True,NA,Rotten Tomatoes,49%
Super Troopers,2001,R,2002-02-15,100 min,"Comedy, Crime, Mystery",Jay Chandrasekhar,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske","André Vippolis, Joey Kern, Geoffrey Arend, Erik Stolhanske","Five Vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime.","English, German, French",USA,1 win.,https://m.media-amazon.com/images/M/MV5BYzAyOTZjZDItZjNiYy00YTA3LWEyYWMtZTA0NmUzYjZhNjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,48,7.1,89910,tt0247745,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/super_troopers/,2002-08-06,"$18,380,350",Fox Searchlight,http://www.inorma.com/supertroopers,True,NA,Rotten Tomatoes,35%
The Amazing Catfish,2013,Not Rated,2014-05-28,89 min,"Comedy, Drama",Claudia Sainte-Luce,Claudia Sainte-Luce,"Lisa Owen, Ximena Ayala, Sonia Franco, Wendy Guillén","Claudia, a lonely young woman, works in a supermarket. One night, she ends up in the hospital with a severe case of appendicitis. There, she meets Martha, the woman resting in the bed next ...",Spanish,"Mexico, France",9 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMzUwMTA5OTk3N15BMl5BanBnXkFtZTgwMjU4MDA3MTE@._V1_SX300.jpg,69,7,1528,tt2414046,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_amazing_catfish/,2014-07-29,N/A,Strand Releasing,N/A,True,NA,Rotten Tomatoes,100%
The Day the Earth Stood Still,2008,PG-13,2008-12-12,104 min,"Drama, Sci-Fi, Thriller",Scott Derrickson,"David Scarpa (screenplay), Edmund H. North","Keanu Reeves, Jennifer Connelly, Kathy Bates, Jaden Smith",A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth.,"English, Mandarin","USA, Canada",3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5NTg1MzU5Nl5BMl5BanBnXkFtZTcwMDU1ODMwMg@@._V1_SX300.jpg,40,5.5,154005,tt0970416,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/day_the_earth_stood_still/,2009-04-07,"$79,136,963",20th Century Fox,http://www.dtessmovie.com/,True,NA,Rotten Tomatoes,21%
Monsoon Wedding,2001,R,2002-04-26,114 min,"Comedy, Drama, Romance",Mira Nair,Sabrina Dhawan,"Naseeruddin Shah, Lillete Dubey, Shefali Shah, Vijay Raaz","A stressed father, a bride-to-be with a secret, a smitten event planner, and relatives from around the world create much ado about the preparations for an arranged marriage in India.","Hindi, English","India, USA, Italy, Germany, France, UK",Nominated for 1 Golden Globe. Another 7 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BZWMzMDJhMjgtZjk2NS00ZDM4LThmOGMtOTQzYWU3N2Y4Y2M2XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,77,7.4,21834,tt0265343,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/monsoon_wedding/,2002-09-24,"$14,000,000",USA Films,http://www.monsoonweddingmovie.com,True,NA,Rotten Tomatoes,95%
You Can Count on Me,2000,R,2000-12-22,111 min,Drama,Kenneth Lonergan,Kenneth Lonergan,"Amy Ryan, Michael Countryman, Adam LeFevre, Halley Feiffer","A single mother's life is thrown into turmoil after her struggling, rarely seen younger brother returns to town.",English,USA,Nominated for 2 Oscars. Another 30 wins & 41 nominations.,https://m.media-amazon.com/images/M/MV5BZTNmZGNkODUtZWZhMi00NGMwLWEzZWMtNTEzNzU3ZmUxNWZmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,85,7.6,25744,tt0203230,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/you_can_count_on_me/,2001-06-26,"$8,409,329",TSG Pictures,http://www.youcancountonmemovie.com,True,NA,Rotten Tomatoes,95%
The Trouble with Harry,1955,PG,1955-10-03,99 min,"Comedy, Mystery",Alfred Hitchcock,"John Michael Hayes (screenplay), Jack Trevor Story (based on the novel by)","Edmund Gwenn, John Forsythe, Mildred Natwick, Mildred Dunnock","The trouble with Harry is that he's dead, and everyone seems to have a different idea of what should be done with his body.",English,USA,Won 1 Golden Globe. Another 4 nominations.,https://m.media-amazon.com/images/M/MV5BNjlkYmE2YzYtYzIzMC00ODFhLTljNjYtZjA4YWY2ZGM5NTYwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,74,7.1,29308,tt0048750,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_trouble_with_harry/,2001-03-06,N/A,MCA Universal Home Video,N/A,True,NA,Rotten Tomatoes,90%
But I'm a Cheerleader,1999,R,2000-08-11,85 min,"Comedy, Drama, Romance",Jamie Babbit,"Brian Peterson (screenplay), Jamie Babbit (story)","Natasha Lyonne, Michelle Williams, Brandt Wille, Bud Cort",A naive teenager is sent to rehab camp when her straitlaced parents and friends suspect her of being a lesbian.,English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNmZjNGVmYmItZWFmNi00ODQ1LThmZTUtMzYzMGJlMjZjMGFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,39,6.6,22809,tt0179116,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/but_im_a_cheerleader/,2000-10-03,"$175,182",Lions Gate Films,http://www.kushner-locke.com/films/feature/cheerleader/cheerleader.html,True,NA,Rotten Tomatoes,38%
Home Run,2013,PG-13,2013-04-19,113 min,"Drama, Sport",David Boyd,"Brian Brightly, Candace Lee, Eric Newman, Melanie Wistar","Scott Elrod, Dorian Brown Pham, Charles Henry Wyson, James Devoti","A pro ball player with a substance abuse problem is forced into rehab in his hometown, finding new hope when he gets honest about his checkered past, and takes on coaching duties for a misfit Little League team.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNDAzODgwNDY0Nl5BMl5BanBnXkFtZTcwNDQ3NjAxOQ@@._V1_SX300.jpg,N/A,6,2707,tt2051894,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/home_run_2013/,2013-10-08,"$2,859,955",Samuel Goldwyn Films,http://www.homerunthemovie.com/,True,NA,Rotten Tomatoes,45%
Reservoir Dogs,1992,R,1992-09-02,99 min,"Crime, Drama, Thriller",Quentin Tarantino,"Quentin Tarantino, Quentin Tarantino (background radio dialogue written by), Roger Avary (background radio dialogue written by)","Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn","When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",English,USA,12 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,79,8.3,805335,tt0105236,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/reservoir_dogs/,2002-11-05,N/A,Miramax Films,N/A,True,NA,Rotten Tomatoes,91%
"The Good, the Bad and the Ugly",1966,R,1967-12-29,178 min,Western,Sergio Leone,"Luciano Vincenzoni (story), Sergio Leone (story), Agenore Incrocci (screenplay), Furio Scarpelli (screenplay), Luciano Vincenzoni (screenplay), Sergio Leone (screenplay)","Eli Wallach, Clint Eastwood, Lee Van Cleef, Aldo Giuffrè",A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,"Italian, English","Italy, Spain, West Germany",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BOTQ5NDI3MTI4MF5BMl5BanBnXkFtZTgwNDQ4ODE5MDE@._V1_SX300.jpg,90,8.9,607351,tt0060196,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_good_the_bad_and_the_ugly/,1997-11-18,N/A,United Artists,N/A,True,NA,Rotten Tomatoes,97%
The Second Mother,2015,R,2015-08-28,112 min,"Comedy, Drama",Anna Muylaert,Anna Muylaert,"Regina Casé, Michel Joelsas, Camila Márdila, Karine Teles","When the estranged daughter of a hard-working live-in housekeeper suddenly appears, the unspoken class barriers that exist within the home are thrown into disarray.",Portuguese,Brazil,28 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMzU0MzE5Mjk3OF5BMl5BanBnXkFtZTgwMjM3NjQzNjE@._V1_SX300.jpg,82,7.8,10005,tt3742378,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_second_mother/,2016-01-12,N/A,Oscilloscope Laboratories,http://thesecondmother.vhx.tv/,True,NA,Rotten Tomatoes,96%
Blue Like Jazz,2012,PG-13,2012-03-13,108 min,"Comedy, Drama",Steve Taylor,"Donald Miller (screenplay), Donald Miller (story), Ben Pearson (screenplay), Steve Taylor (screenplay)","Marshall Allman, Claire Holt, Tania Raymonde, Justin Welborn","Don, a nineteen-year-old sophomore at a Texas junior college, tries to escape his Bible Belt upbringing for life in the Pacific Northwest at the most godless campus in America.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjEyNjAxNDMyMF5BMl5BanBnXkFtZTcwODI4ODE0Nw@@._V1_SX300.jpg,48,5.9,2794,tt1758575,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/blue_like_jazz/,2012-08-07,"$594,904",Roadside Attractions,http://www.bluelikejazzthemovie.com/,True,NA,Rotten Tomatoes,38%
Down and Out with the Dolls,2001,R,2003-03-21,88 min,"Comedy, Music",Kurt Voss,"Nalini Cheriel (story), Kurt Voss (story), Kurt Voss (screenplay)","Zoë Poledouris, Kinnie Starr, Nicole Barrett, Melody Moore","The raunchy, spunky tale of the rise and fall of an all-girl rock band from Portland, Oregon.",English,USA,1 win.,http://ia.media-imdb.com/images/M/MV5BMTQ1Mjc3ODI4M15BMl5BanBnXkFtZTcwMzg0MTQyMQ@@._V1_SX300.jpg,49,6.1,90,tt0283323,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/down_and_out_with_the_dolls/,2003-10-28,N/A,Indican Pictures,http://www.dolls-themovie.com,True,NA,Rotten Tomatoes,52%
"Pink Ribbons, Inc.",2011,Not Rated,2012-04-21,97 min,Documentary,Léa Pool,"Patricia Kearns, Nancy Guerin, Léa Pool",N/A,"Breast cancer has become the poster child of corporate cause-related marketing campaigns. Countless women and men walk, bike, climb and shop for the cure. Each year, millions of dollars are...",English,Canada,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTU4ODg1OTAwN15BMl5BanBnXkFtZTcwMTE5Mjk0Ng@@._V1_SX300.jpg,66,7.3,652,tt2035599,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/pink_ribbons_inc/,2012-09-25,"$24,784",First Run Features,http://firstrunfeatures.com/pinkribbonsinc/,True,NA,Rotten Tomatoes,89%
Certifiably Jonathan,2007,NOT RATED,2011-02-11,85 min,"Documentary, Comedy",James David Pasternak,N/A,"Jonathan Winters, Robin Williams, Howie Mandel, Nora Dunn","A famous comedian and artist wants to display his work at an art museum. Just when he thinks he's lost his touch, a series of famous comedians drop by to help him rekindle his artistic and comedic spark.",English,USA,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BNjIyNjI4NTIyOF5BMl5BanBnXkFtZTcwMTM5NTI1NQ@@._V1_SX300.jpg,35,6.2,140,tt0976025,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/certifiably-jonathan/,NA,"$7,826",WARNER BROTHERS PICTURES,http://www.certifiablyjonathan.com/,True,NA,Rotten Tomatoes,25%
Grand Theft Parsons,2003,PG-13,2004-06-18,88 min,"Adventure, Comedy, Drama",David Caffrey,"Jeremy Drysdale (story), David Caffrey (story), Jeremy Drysdale","Jamie McShane, Johnny Knoxville, Danielle Sapia, Gabriel Macht","There are times when it's right and proper to simply bury the dead. This is not one of those times... Gram Parsons was one of the most influential musicians of his time; a bitter, brilliant...",English,"USA, UK",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BNDZiOTE5NDMtYmYyNC00NzZmLTk2NjktMzViOGZkZDI3Y2I3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,46,6.1,3058,tt0338075,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/grand_theft_parsons/,2004-10-26,N/A,Redbus Film Distribution,http://www.grandtheftmovie.com/,True,NA,Rotten Tomatoes,46%
The Charge of the Light Brigade,1936,APPROVED,1936-10-20,115 min,"Action, Adventure, Romance",Michael Curtiz,"Alfred Lord Tennyson (poem), Michael Jacoby (original story), Michael Jacoby (screen play), Rowland Leigh (screen play)","Errol Flynn, Olivia de Havilland, Patric Knowles, Henry Stephenson","A major countermands orders and attacks to avenge a previous massacre of men, women, and children.",English,USA,Won 1 Oscar. Another 3 nominations.,https://ia.media-imdb.com/images/M/MV5BNmUzYjNjZDQtMjNmZS00OGZmLTg2NzgtMjkyYTZkMmFlYTczXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,N/A,7.1,3773,tt0027438,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/charge_of_the_light_brigade_1936/,2007-03-27,N/A,WARNER BROTHERS PICTURES,N/A,True,NA,Rotten Tomatoes,83%
